clean,label,label_id,source_file
خداوند به پدر و مادری که لایق باشند دختر اعطا میکند,Happy,1,RezaFatima
رضا جان لطفاء خواهر و برادرهایتان را هم نشان دهید مرسی خیلی دوستان دارم,Neutral,2,RezaFatima
ب ایران و ب شهر شیراز خوش امدید,Happy,1,RezaFatima
شما مردم بخاطر چینل یوتوب تان از هیچ چیز دریغ نمی کنید بننده بگیرم گفته نامزد تانه خودتان تاهال ندیده به دنیا نشان میتین ههه,Disgust,4,RezaFatima
سلام فاطمه جان خوبی من خیلی علاقه به لباسهای هزارگى دارم باماتیکه میشه یاامکان داره من پول به شماروان کنم برایم بخیریدپست کنیدمن المان هستم فامیل افقانستان ندارم عزیزم تشکرشماره شماراندارم باشمادرتماس باشم,Neutral,2,RezaFatima
سلام عزیزان خانواده مه ده تهران زندگی میکنن خوشحال میشوند که مهمان انها شوید,Happy,1,RezaFatima
تبریک باشه عزیزان دل,Happy,1,RezaFatima
درهرکجای دونیا باشید فرهنگ وجحاب خود را حفط باید کند یک ماه رفتین آمریکاه فاطمه حجابش را وردتشته,Anger,6,RezaFatima
سلام عزیزان آقا محمد رضا وفاطمه جان مارا در غمها وشادیهای خود شریک بدانید ولی کاش شما مردان افغان هم مانند جوانان ایرانی در برابر ظلم غیورانه می ایستادید واجازه نمی دادید دشما شما را آواره کند ان شاالله به امید سرکوبی ظالم وآزادی همه کشورهوی تحت سلطه,Sad,5,RezaFatima
پدر مادر ت را تورا بزرگ کرده تا دستش بگیری تو مثل شاغال اینور اون ور میپری,Anger,6,RezaFatima
خوشحالی ما به معنای چیست؟ خوشحالیم چون داریم از افراطیت فرار میکنیم، خرسندیم چون از ظلم و سرکوب و نژادپرستی و نسلکشی دور میشویم، شاد هستیم زیرا به کشوری میرویم که رنگ پوست، چاقی، لاغری، مذهبی یا غیر مذهبی بودن معیار نیست. خوشحالیم چون نسل آینده ما میتواند درس بخواند، دختر ما میتواند مدرسه برود و در امور اجتماعی، سیاسی، فرهنگی و اقتصادی کشورش سهم داشته باشد. خوشحالی ما یعنی این. اگر در یک مملکت، در یک سرزمین به انسانها به عنوان انسان بدون درنظرداشت و نگاه به جنسیت آن احترام گذاشته شود، چه کسی میخواهد وطن خودرا ترک کند؟ قطعا هیچکس. هیچ جا حلوا به بیل تقسیم نمیکنند، زندگی در امریکا هم سختیهای خودش را دارد. باید تلاش مضاعف کنیم تا پیشرفت داشته باشیم، باید دوری از خانواده را تحمل کنیم، دوری زادگاه را، دوری از سرزمین کودکی و خاطرات را. دلیل دیگری ندارد! ما از ستم و جفا فرار کردیم، ممنون از ملت و دولت امریکا که انسانهای در معرض خطر را یاری میکنند و پناه میدهد. و ممنون از شما خوبان ممنون از آدمهای خوب,Neutral,2,RezaFatima
امید وارم که زود تر خوب شوه و به کار های تان ادامه بتین,Sad,5,RezaFatima
آغا رضا اینقدر از خوشبختی های خود را به همه نشان ندهید خدای نکرده چشم نخورید اما واقعا خیلی خانه تان قشنگ شده,Anger,6,RezaFatima
مسافری عجاییب سخت وکاره اگرشازاده باشه خاروزاره مسافری خیلی سخت است دورازوطن فامیل خودم پنج سال است مسافرم خیلی دلم برای فامیلم تنگ شده کاش روزی شودکه کشوری عزیزم ماآرام شودکه بیایم دست بوس فامیلم,Sad,5,RezaFatima
سلام خدمت دوست و خواهر و برادرم همیشه صحیح و سالم باشید آرزو دارم تمامی ایام همینطور برایتان خوش و سلامت آغاز شود,Happy,1,RezaFatima
تبریک میگم از صمیم قلب برای تان,Happy,1,RezaFatima
فاطمه چرا با دماغت گپ میزنی و زیاد اجتماعی نیستی هرچی از تو پرسان میکنه رضا بیخی خیله هاوری سیل میکنی و خنده درست جواب بتی و درست گپ بزن زیاد خیله و با دماغ بند گپ میزنی,Anger,6,RezaFatima
البته مه ده کانادا زندگی می کنم اینجه هم فیس بوک کار نمی کد فعلا پس فعال شده,Neutral,2,RezaFatima
اين بيك راگرفتین شاید ترکیا بیاین مادر استنبول استیم خوش میاین هر طرفی کی میرین بخیر برین خداوند نگهدارتان,Neutral,2,RezaFatima
به به به سلامتی خوش اومدن,Happy,1,RezaFatima
دزد در هر دنیا است خدا نگاه کند,Sad,5,RezaFatima
ترانه، لیلی، مرجان، ساغر، هستی، لادن، ارغوان، نام خودم عاطفه,Neutral,2,RezaFatima
آدرس دقیق کجاهست,Suprise,3,RezaFatima
واقعا مرا گریه گرفته,Sad,5,RezaFatima
فاطمه جان شما روان شناسی خواندی نباید تعثیر داشته باشه هرحرف ناراحتت بسازه بعد شما باید اونا راقضاوت نکنید چونکه انسانها بدنیست بعضی وقتها شرایت زندگی شرایت جامعه فشارمیاره به آدمها دست خودشان نیست شما تحصیل کرده هستین اگه اولحظه برای اونفر ازخداطلب بخشش کنید خودتان آرام مشید من امتحان کردم این بعد اینکه چراباحرف مردم ناراحت میشویم خودتان جواب شه دادین که از بچه گی به ماآموخته که مردم بد میگه هیچ وقت اجازه نداشتیم برای دل خودزندگی کنیم آلی که کلان شدیم باید کارکنیم روی خودکه حرف مردم امروز میگه فردا یادشیره ماچرا اون گوشه دل خودزخیره کرده خود ازبین ببریم,Neutral,2,RezaFatima
برنامه تان خیلی عالی شده و فاطمه جان هم خیلی استایلی شده,Happy,1,RezaFatima
نوش جان..ولی دلمونو آب انداختین ..پیتزا چه خوش رنگ بود,Happy,1,RezaFatima
راهش ایستادگی در برابر متجاوز هست ونه فرار,Sad,5,RezaFatima
آغای سروری مه یک پنجشیری از افغانستان هستم علاقه مند فلم هایت رفتار کردارت سن سال مهم نیست علاقه مند لوکیشن های که انتخاب میکنی جانم هستی بگفته مردم ما موفق باشی,Happy,1,RezaFatima
مبارک باشه وبه شادی استفاده کنید,Happy,1,RezaFatima
خیلی تبریک میگم عزیز دل برادر جناب خرمی عزیز,Happy,1,RezaFatima
طبريك تمام گرفتگی چیزهایتان بخیر بروزهای خوب استفاده کونین ونسبت به ترکیا ازشما قیمت بوده مثلا بامبرز وپتنوس دراینجا ارزان است,Happy,1,RezaFatima
من ایرانی هستم و شمارو دنبال میکنم,Neutral,2,RezaFatima
مقبول اس سیت تیبل لاره ده دوبغل کوچ تان بانین به سرفرشتان یک میز دگه بگیرین,Happy,1,RezaFatima
هرکی گفته برنامه هایتان بی مزه شده ..خودش مریض هست .ادامه بدی باقدرت,Anger,6,RezaFatima
الهی که سایه مادر جان بر سر شما کم نشود التماس دعا داریم از مادر جان,Sad,5,RezaFatima
سلام به آقا رضا و فاطمه خانم من از سوئدن بیننده شما هستم من خودم از تمکی جان هستم یکی از همسایه من از قرباغ است از شما خواهش میکنم یک سری بروید میرگ قرباغ از آنجاه فیلم بگیرید مادر منیر احمد از شما خواهش دارند,Neutral,2,RezaFatima
اخ حیف این کشور و مردم که طالبان گرفته هزار افسوس,Sad,5,RezaFatima
سلام فاطمه جان آقا رضا خوبیید از میوه فروشی ها و سیزی فروشی حای شمال حم اگه شد یک فیلمی بگیریید,Neutral,2,RezaFatima
ای کاش تمام مردا مثل شما حق میداد که خانمش دل دارد که خوش باشد,Hope,0,RezaFatima
وی شما دوتا هم فرار کدین پیش ما آمدین ؟ مزاق کردم خسته نباشین لالی و بیکی جان,Hope,0,RezaFatima
زنده باد مردم غیور و با فرهنگ هزارستان,Neutral,2,RezaFatima
بلآخره دوران سرگردانی و به سرنوشتی هم بخیر به پان رسید. آیا ادامه یوتوبری چه؟,Sad,5,RezaFatima
است كه خداي رحمان از آن منزه و برتر است. إِن كُلُّ مَن فِي السَّمَاوَاتِ وَالْأَرْضِ إِلَّا آتِي الرَّحْمَنِ عَبْداً هر كه در آسمانها و زمين است جز بندهوار پيش خداي رحمان نميآيد يعني تمام مخلوقات ـ اعم از فرشتگان، انس و جن ـ ناگزيرند كه روز قيامت در حالي نزد خداوند جلّ جلاله بيايند كه به عبوديت براي او مقر و معترف و در برابر او فرمانبردار، فروتن و ذليلند پس چگونه يكي از آنان براي او فرزند خواهد بود؟ نسفيميگويد تكرار و اختصاص اسم رحمان به يادآوري در اين آيات، بيانگر اينحقيقت است كه سرچشمه اصول و فروع همه نعمتها خداي رحمان است پس اي انسان مشرك! بايد چشمت را به سوي حقيقت باز كني و بداني كه تو و هر چه كه نزد توست از عطاي اوست. بنابراين، كسي كه به خداي سبحان فرزندي نسبت دهد، در حقيقت او را جزئي از خلقش قرار داده و سزاوار بودن اسم رحمان را برايش انكار كرده است. لَقَدْ أَحْصَاهُمْ وَعَدَّهُمْ عَدّاً و يقينا آنها را به احصا آورده يعني حق تعالي همه كساني را كه در آسمانها و زمين اند، تحت حصر و حساب آورده و شمار كرده است آنان را، شماركردني يعني بعد از آنكه آنها را تحت شمارش آورده است، افراد و اشخاصشان را نيز شمار كرده است بنابراين، حال احدي از آنان بر او مخفي نيست و كسي نميتواند از حاضر شدن در پيشگاه وي تخلف كند. وَكُلُّهُمْ آتِيهِ يَوْمَ الْقِيَامَةِ فَرْداً و روز قيامت همه آنها تنها به سوي او خواهند آمد يعني هريك از آنان در روز قيامت به تنهايي درحالي نزد خداوند جلّ جلاله ميآيند كه هيچ يار و ياوري با آنان نيست و هيچ مال و دارايياي ندارند پس هرگاه حال همگي خلق اين باشد، ديگر چگونه به خداوند متعال نسبت فرزند را ميدهند؟!,Neutral,2,RezaFatima
بسيار عالى موفق و سلامت باشين خداوند نگهدارى تان,Happy,1,RezaFatima
خیلی زیبا و ارزان. به خوشی استفاده کنید,Happy,1,RezaFatima
زندگی خوش و قدید خوشمزه نووش جانتان،صفا و محبت درون شما برادر عزیز از صفا و محبت مادر مهربان نشات گرفته است .خداوند به همه مادرهای دلسوز و مهربان وطنم سلامتی و جان جور و دل خوش نصیب کند ،مادرهای عزیزی که برای خود هیچ نمی خواهند و عمر خود را بین اولادای خود تقسیم می کنند,Happy,1,RezaFatima
خداوند متعال رحم کند که کشتارهای مردم را خراب نکند,Sad,5,RezaFatima
علیکه سلام خدمت شما خواهر عزیز برادر گرامی مادر مهربان و پدر عزیز وای نوش جان تان خیلی خوش مزه معلوم میشه دلم آب شد من که بلد نیستم بسازم بازم خارج سمنک اینجا نداره,Happy,1,RezaFatima
همیشه خوشبخت خوش باشین مبارک باشه به خوشی استفاده کنید,Happy,1,RezaFatima
خوش بحال تان خوش باشيدخداوندمهربان سايه پدرجان ومادرجان ات سال هاي سال بالاي سري تان باشه ان شاءالله,Happy,1,RezaFatima
رضا جان توچرا تو کشور ما ایران نمیمانی با فاطمه بمانید خدا کریمه ما هم مردم ایران مثل قبلا نیستیم بمانید خوشحال میشیم,Neutral,2,RezaFatima
مادر و پدر فاطمه جان هم باشما میمانه تو روستا,Suprise,3,RezaFatima
تبریک باشه انشاالله دخوشی استفاده کنید عزیزانم عالی استین,Happy,1,RezaFatima
خدا در وطن آرامی بیاره که ما هم پیش تان بییایم خیلی دوست دارم از نزدیک خانه و قریه تان را ببینیم,Happy,1,RezaFatima
دقیقا خواهر گرامی بسیار نگران تان بودم,Fear,7,RezaFatima
ماشاءالله چی یک زوج مهربان و دوست داشتنی هستین بسیار جای مقبول آب و هوایش مثل آب و هوای اینجا استرالیا هست,Neutral,2,RezaFatima
نوش جانتان لالا رضا وفاطمه جان گل. شاد وسر بلند باشیدخریدایتانم تبریک,Happy,1,RezaFatima
اودیوانگوایام فاطمیه هسته ازخاطری دودانه لایک چی کارهاکی نمونین,Sad,5,RezaFatima
مادر جان بسیار زیاد دوست دارم خیلی مهربان و نازنین است,Happy,1,RezaFatima
اگر دالاس ایالت تگزاس آمدید، اگر کمکی از دستم بیاید خوشحال میشوم همکاری کنم,Neutral,2,RezaFatima
کدام معنای خاص نداشت,Anger,6,RezaFatima
همی مهاجرت بیخی دیوانه کد ماره خداوند وطن ماره آرام کنه که برگردیم دگ چیز خو نیست یگ بخاری خو است,Sad,5,RezaFatima
به اصطلاح ما و شما بسیار جامعه زیب است فاطمه جان مبارک اش باشد.بخیر کهنه کند.,Sad,5,RezaFatima
در کشور هلند هم مسدود شده,Sad,5,RezaFatima
فدای قلب مهربونت مادر عزیز انشاالله که خوشبخت بشن و سالیان سال کنار هم زندگی خوب وشیرین وآرام داشته باشند,Happy,1,RezaFatima
اقارضا داخل لایو خیلی پسشنهادها داده شد یکی گفت تکراری شده یکی گفت هر روز نذار هر کسی یه چیزی گفت بنظرم کار خودتو بکن بحرف کسی اهمیت نده هیچ کس اندازه خودت صلاح مملکت خویش را خسروان دانند، ملا نصرالدین به ابادی رفت خاست خرش را بفروشد هر مشتری امد یک حرفی زد یکی گفت دمش را قطع کن تا بخرم باز نخرید یکی گفت گوشش را ببر یکی گفت فلان کار رو بکن اخر یک خر ناقص پیشش ماند که دیگر نه بدرد خودش میخورد نه برای فروش اینطور نشه که هر کسی حرفی بزنه که از ارمانهای خودت دور بشوی فدایت,Neutral,2,RezaFatima
نوش جان تان خوش خندان باشین کاش پروفایل خود را تبدیل نمیکردین خیلیییی دوست داشتم اون عکس تان را,Hope,0,RezaFatima
چرا زیاد کابلی گپ میزنین زیاد فشار مییه سر هر دو شیم، ازی پیش هم د همو برچی بودین,Anger,6,RezaFatima
یگبار ویدیوعروسی دیده بودم باز عروسی,Happy,1,RezaFatima
بایس کل، بایس موی دار,Neutral,2,RezaFatima
خداوند اموات و رفته گان همه ره بیاموزد,Sad,5,RezaFatima
رضا جان درود برادر عزیزم من همون شخصی هستم که خدمت شما گفتم سری هم به موزه نادرشاه افشار بزنین!! رضا جان اگر امکان داره سعی کنین از شال جفیه که دور گردن خودت انداختی داخل ایران استفاده نکن!! ما مردم ایران از این جفیه بعد جنگ با ایران و عراق دل خوشی نداریم چون مطلق به مردم فلسطین هستش و ۹۰درصد ایرانیها لبنان و فلسطین رو منبع بدبختی کشور خودشون میدانن!! در ضمن مردم ایران کسی که این جفیه رو دور گردنش ببینن نوکر رژیم و جیره خور حکومت حساب میکنن به اسم بسیجی که نقش طالبان ایران رو دارند و مردم رو سرکوب میکنن!! از افغانستانی های عزیز بپرسین کاملا حرف من رو تایید میکنن!! متاسفانه تعداد زیادی از همون افغانها هم در ایران با همین جفیه نوکر رژیم شدن و اعتراضات رو سرکوب میکنن!! منظور من شما عزیز نیستی!! فقط خواستم یه موقعی بخاطر جفیه مردم ایران بهت توهین نکنن!! در ضمن کلاه سبزی هم که سرت کردی مال کسانی هستش که در مشهد سید هستن!! رضا جان امیدوارم من رو ببخشی قصدم راهنمایی بود!! آرزوی خوشحالی برایتان دارم,Neutral,2,RezaFatima
عالیست کتاب را کسی بخاند خودی کتاب تشریح میکند,Neutral,2,RezaFatima
سلام لالا رضا و خواهر فاطمه مبارک باشه کوچولو,Happy,1,RezaFatima
میفهمم سخت است ولی همی شرایط میبینید ناامن هست چرا از خانه هایتان بیرون میروید والا خواهر من هم در افغانستان هست همی روزها هیچ از خانه بیرون نمیره همراه فرزندانش در خانه هست,Sad,5,RezaFatima
موفق باشید برادر و خواهر گرامی!,Happy,1,RezaFatima
دنیا به بعضی از آدم ها روی خوش نشان نمیدهد یعنی دنیای به این بزرگی یک جای کوچک برای زندگی پیدا نمیشود برای بعضی از آدم ها مجبور هستن آواره و دربدر و جدا از فامیل و عزیزانشان باشن,Sad,5,RezaFatima
به امید روزی که هیچ مرزی وجود نداشته باشه و همه ی دنیا وطن ما باشه. خوش آمدید,Hope,0,RezaFatima
عالی فاطمه جان,Happy,1,RezaFatima
با درود بر شما آقا رضا و فاطمه جون ، واقعا ناراحت شدم از شنیدن صحبت های شما ولی من خودم به عنوان یه ایرانی اولا از شما عذرخواهی میکنم و بعد اینکه ما همه در هر کشوری هر جای دنیا با آدمهای خوب و بد برخورد داریم من خودم به شخصه به عنوان یک ایرانی دور از سرزمینم و خصوصا به عنوان ایرانی بارها و بارها از همکاران و مردم مورد سوال واقع شدم که دولت شما اینجور هست و کشورتون خطرناک ولی من با افتخار گفتم بله من ایرانیم ولی سهم من و مردم من از دولتمردان جداست و من خودمو ایرانی با ارزش و بزرگی سرزمینم و شاه بزرگ معرفی کردم و از کشورم گفتم و خیلی راحت متقاعد میشدند و عذر خواهی میکردند ولی الان که فضای مجازی هست و همه سرچ میکنند و در مورد ایران بیشتر اطلاعات دارند ، و دیگر اینکه ما خود ایرانیها حتی اقوام با گویش های مختلف داریم در جای جای کشورمون و بارها مورد تمسخر قرار دادند ولی با گذشت زمان و پیشرفت و مبادله ی اطلاعات و بالا بردن فرهنگ امیدوارم خیلی مرزها شکسته شود و همدیگرو اینقد مورد اذیت زبانی و کلامی قرار ندهیم پس آقا رضا و فاطمه جون ناراحت نباشین و میدونم خیلی عاقل و دانا هستین و مهربان و بخشنده . و این جمله واقعا زیباست ببین ، ببخش و فراموش کن پس از سفرتون لذت کامل رو ببرید و خوش بگذرونید . امیدوارم آدمهای نمیگم بد ولی کم دان یکم به خودشون اول نگاه کنند و بسنجند کلام شون رو بعد به زبان جاری کنند ، اینجور دنیا جای زیباتر ی خواهد شد . به امید آزادی و سربلندی کشورتون .,Neutral,2,RezaFatima
انشالله به خوبی بیاد نی نی تان,Happy,1,RezaFatima
جور صحت من باشید آقای رضا جان فاطمه آغی موفق باشید انشالله,Happy,1,RezaFatima
من همیشه ویدئو های شما را تماشا میکنم ولایک می کنم ،از خیلی زمان های گذشته تا حالا اما چند روز قبل یک ویدئو دوستم برای من فرستاده بود که یک خانم افغانی به ایران و ایرانی فحش میدهد و ایرانی ها را تهدید میکند که اگر دستش به ما برسد چنین میکند و چنان ،بهرحال من هیچوقت شما و خانم تحصیل کرده و تربیت شده شما را با اینچنین خانمی مقایسه نمیکنم و نخواهم کرد ولی در شگفت هستم که ما ایرانی ها در این سالها به غیر محبت و احترام به همسایه خوبمان چه کرده ایم ،که سزاوار این چنین بی احترامی شده ایم این درد دل را مخصوصا در پیج شما می گزارم تا سایر دوستان و هموطن های شما ببیند وهمون خود را بشناسند این ویدئو را من در واتس آپ گرفتم و چون صفحه واتس آپ با شما ندارم نمیتوانم برایتان بفرستم ،ضمنا تزئین منزل شما بسیار زیبا است ووسایلی که فاطمه دوخته است بسیار خوب است .,Neutral,2,RezaFatima
مگر فاطمه کجا رفته ؟,Suprise,3,RezaFatima
بنهایت مقبول است واقعن لباسهای دست دوخت,Happy,1,RezaFatima
رضا وطن تو قلب من,Happy,1,RezaFatima
خیلی حرف میزنی,Anger,6,RezaFatima
حیف که به خاطر امنیت از این خدا داده بی نصیب ماندیم.وای بر کسانی که افغانستان را به اینجا رساندند.,Sad,5,RezaFatima
سلام بهترینا مری بورین بهترین جایه هوای خوبم داره عزیزا و دیگه شاه پور دیم بورین و دیگه دامن کوه بورین بهترین جایا استه,Neutral,2,RezaFatima
ای کاش برای همیشه پیش پدرومادر جان میماندین,Hope,0,RezaFatima
سلام فاطمه جان ورضا جان خسته نباشید. مهمانی نوشی جان تان ای فامیل محترم دوستداشتنی شما را مهمان کرده دست شان درد نکنه روزهایی اول در کشوری بیگانه خیلی سخت است موفق باشید,Sad,5,RezaFatima
تبریک ،تبریک باشد. رضا جان و فاطمه جان به امید موفقیت های بیشتر شما عزیزان. ما شما را قلبا دوست داریم,Happy,1,RezaFatima
اگر در کشور پلید ایران به دنیا میآمد تا زنده بود تحقیر میشد توهین میشد افغانی گفته می شد مردمان با چندین هزار سال تاریخ بوی از انسانیت نبرده حیف فامیل های مان که در این کشور سوختند خوشبختم که در اروپا هستم,Anger,6,RezaFatima
خیلی عالی بود لاله جان قندولک ره دیدم زیاد خوش شدم,Happy,1,RezaFatima
سلام رضا جان و فاطمه جان، زیارتتان قبول باشد. برای ما هم دعا کنید یک مشکل داریم حل شود انشاالله ارادمند شما زکیه,Hope,0,RezaFatima
خیره فاطمه گریه نکند خداوند مهربان استه,Sad,5,RezaFatima
عزیزان شما مقداری هم استعداد مجری شدن دارید من از دیدن برنامه های شما واقعا لذت میبرم به کار خوبتون ادامه بدین.,Happy,1,RezaFatima
تبریک باشه بیرارجان با برنامه های جذاب تان باید میلیونی شوید,Happy,1,RezaFatima
کاشکی اگه بشه جزیره کیش هم در برنامه سفرتان بزارید. قطعا خوشتان میاد و این که الان هواش عالیه و مثل یه کشور دیگه میمونه با این که جزوی از خاک ایران.,Hope,0,RezaFatima
زوج زیبا و قشنک هرکجا قصد سفر دارین امیدوارم به سرمنزل برسین و روزی شاهد باشیم که شمارا خوش و خوشحال ببینیم. مادرجان هم سفر بخیر داشته باشد. برنامه های تان همیشه بری خودم شخصن انرژی مثبت میبخشد.,Hope,0,RezaFatima
ماشاالله ماشاالله مردم دنیا نگاه کنید افغانستانی ها قهرمان وزحمت کش ترین مردم دنیا است آفرین آفرین به غیرت تان خداوند مهربان نگهدارتان,Happy,1,RezaFatima
تبریک تان باشه انشاءالله چرخش برایتان بچرخد والا بنظرم هیچ فرقی ندارد ما که موتر سال هم سوار میشیم همو است مقصد طایر داشته باشه که ای طرف و اوطرف برین چون بی موتری ده آمریکا واقعا سخت است,Hope,0,RezaFatima
بله خیلی خوبه که شما کتاب بخونین و چکیده ای از آن را به ما هم بگویید تشکر,Neutral,2,RezaFatima
خداروشکر که بخیر رسیدن فاطمه خواهر و رضا برادر امیدوارم همیشه جور و صحت مند باشید البته هر وقت رفتن حرم امام رضا اگر لطف کنید برایم من یک دعا کنید که من یک مشکل دارم که این مشکلم زود بر طرف شود تشکر از شما,Hope,0,RezaFatima
دوم چم خو سورسو وری دراز کشکو,Anger,6,RezaFatima
سلام عزیزم فاطمه جان هزاران بار مبارکت باشه عزیزدلم ان شاءالله فرشته مهربا به سلامتی وخوشی به دنیا بیاد دست دوستان عزیز مهرمون درد نکنه,Happy,1,RezaFatima
تبريك ات باشد فاطمه جان,Happy,1,RezaFatima
علیکم سلام ازافغانیستان میرید یاازایران میریدبسلامتی برویدکربلاه ازطرف ماه هم دعاه کنید,Hope,0,RezaFatima
نیک د روی تو,Happy,1,RezaFatima
سفر با طفلک خیلی مشکل است,Sad,5,RezaFatima
من در آلمان هستم از منم مسدود شده همین سه شبکه.,Sad,5,RezaFatima
انشالله به سلامت برسه به مقصدش، هم ضیا پ هم منصور,Happy,1,RezaFatima
نوشی جا نیتان,Happy,1,RezaFatima
نوش جان تان فاطمه اغی خوش باشی,Happy,1,RezaFatima
زده گی زیبا فاطمه جان,Happy,1,RezaFatima
ایشالاهرجاک هستین خوش باشین,Happy,1,RezaFatima
مبارک است و زندگی تان شیرین باد!,Happy,1,RezaFatima
السلام عليكم ورحمة الله وبركاته,Hope,0,RezaFatima
نام خدا به شما فامیل نازنین مخصوصا فاطمه جان عزیز,Happy,1,RezaFatima
بسیار عالی بود رضا جان چ یک دایره میزد دستش درد نکند طول عمر بدهد هر کسی که کمک کرده تا این محفل رنگینتر شود,Happy,1,RezaFatima
سلام عزیزانم هیچ غذا گرم را در یخچال نمانید یخچال خراب میشی,Neutral,2,RezaFatima
ای جانم منم دلم خاست,Neutral,2,RezaFatima
ازهردوی شمو فاطمه ورضا خواهش موشه کابلی توره نگیه بخاطریکه کابلی گفته نمیتنه اصلا فرهنگ تو نییه,Anger,6,RezaFatima
سلام خدمت هر دوی تان انشاالله همیشه خوش باشین,Happy,1,RezaFatima
آقا رضا لطفا خواهر خود د برنامه های خود داشته باشه جالبتر میشه,Hope,0,RezaFatima
تبریگ باشه به هردوی شما در کنارهم خوش وخوشحال باشین ونظر مه به فاطمه نوشیدنی نخوری چای سورخ نخور نوشیدنی مغازه نخور مثلاً نوشابه وغیره,Neutral,2,RezaFatima
اگر ایقدر مادر پدر خوده دوست داری بور کنارش باش یکجا زندگی کو,Anger,6,RezaFatima
نام اهنك چي هست,Neutral,2,RezaFatima
نوش جانتون مردباغیزت دل این خانماهروخوش میکنی انسان واقعی هستی,Happy,1,RezaFatima
مهاجرین دراندونزی ترکیه ایران پاکستان سالهای سال است روزگار میگذرانند چاره ای نیست وقتی کشور ما شده توپ فوتبال ابرقدرت ها چشم دوختند به منابع بکر و ارزشمند ما تفرقه اندازی میکنن حکومت میکنن یک روز اشرف غنی را حاکم میکنن یک روز طالب.مردم درفقر وگرسنگی و اوارگی ومهاجرت خدا باعث. وبانی این روزهای خاکستری. را نابود کند,Sad,5,RezaFatima
بسیاری عالی بود موفق باشید,Sad,5,RezaFatima
خداراشکر که بخیر رسیدین برادر عزیز ما از یک کشور دور برای شما سلام میگم انشاالله که رفتی حرم آقا امام رضا ع ما را هم دعا کن,Happy,1,RezaFatima
فاطمه رو به انگلیسی حروف اولش رو بزرگ بنویس رضا جان,Neutral,2,RezaFatima
تبریک باشه عزیزان خوشبحالتون سفر بی خطر داشته باشید انشاالله درپناهی خداوند باشید,Happy,1,RezaFatima
ماشاالله بسیار زیبا و مقبول همیشه خوش باشید افغانستان,Happy,1,RezaFatima
خوشحالم منم یکی از اعضای این دوستا استم خوش خندان باشید عزیزان,Happy,1,RezaFatima
مبارک باشه انشاالله که خوش یوم برای شما باشد,Happy,1,RezaFatima
اگه باهم روراست و وفادارهم باشید. زندگی تان خوب پیش میره تا آخر,Neutral,2,RezaFatima
مه بیخی دمسوز شدم دهن مره آب زد,Sad,5,RezaFatima
سلام رضاو فاطمه عزیز اسم این گلها باتر کاپ فارسیش را نمیدونمالبته من ای رانیم در امریکا,Neutral,2,RezaFatima
موفق باشی بیرار,Happy,1,RezaFatima
سلام علیکم به شما محمد رضا جان و همسر تان و سلام من به آقا وفا و خانواده محترم ایشان من چند وقت مشهد بودم و چند بار ی رفتم واقعا غذای خوشمزه من یک بار با مهماننان روسی ام رفتیم آنجا پول تومن با من کم بود آقا وفا نتنها از من پول نگرفتن یک ملیون تومن میخواستن به من بدهند که تا پول صرف کنم داشته باشم یک جهان تشکر از شما آقاء وفا عزیز رفتین مشهد حتما ریستورانت وطندار بروید,Neutral,2,RezaFatima
اووووووه چشم های تان روشن چقدر خوب من هم واقعا خوش شدم مادر جان تان را زیاد وقت باد دیدم,Happy,1,RezaFatima
خداوند رحمت ش کند روحش شاد,Sad,5,RezaFatima
سلام عليكم تم حل مشكلة متعلقة في اليوتيوب,Sad,5,RezaFatima
موفق باشه عزیز,Happy,1,RezaFatima
درکنار هم اوقات خوشی را سپری نمائید,Neutral,2,RezaFatima
آفرین جفت زیبا,Happy,1,RezaFatima
درود به شما انشا الله که در ایران به شما خوش گذشته باشه,Hope,0,RezaFatima
سلام رضا جان خوبی تشکر از برنامه تان,Happy,1,RezaFatima
سلام زوج زیبا ! باز هم اول نشدم ! بیبننده شما المان شهربن,Happy,1,RezaFatima
فاطمه جان دختر مودب وطنم,Happy,1,RezaFatima
همیشه در زندگیتان موفق باشید,Happy,1,RezaFatima
سلام وقت خوش فاطمه جان ورضاجان امیدکه جور صحتمند باشین من هم راهی امریکا هستم بخیر از وقتی که برنامه شما رو دیدم که امدین امریکا خیلی خوشحال شدم امید که از نزدیک بخیرببینیم,Neutral,2,RezaFatima
،دروداقارضاوفاطمه خانوم مسجدنصیرالملک حتمن بری بسیار دیدنی میباشد.درگوگل سرچ کنیددرموردش اطلاعات بدست بیار,Neutral,2,RezaFatima
درپناه خداباشیدعزیزان برای ماهم دعاکنید,Hope,0,RezaFatima
سلام آقا رضا میخوام اینطوری بگم بهتون چند تا هز وطندارن شما یک خانواده رو تو شهر همدان سر بریدن و طلاهایشان رو دزدیدن !! میتوانید در همین یوتیوب سرچ کنید اما همه ی افغانستانی ها اینطور نیستند همان طور که ما شمارو به این جشم نمیبینیم شما باید وظیفه خود بدانید که فرهنگ ها رو بهم نزدیک کنید این وظیفه شماست که به همه ایرانیان ثابت کنید لز طریق این چنل که افغانستان افراد با سواد مثل شما زیاد دارد متاسفانه سیاست مداران کثیف در کشور عزیزتان زیاد است! ما شما افغانستانی های عزیز رو دوست داربم و شمارو برادر و خواهر خود میدانیم امیدوارم قضاوت نکنید خوب و بد در هر جامعه ای هست,Sad,5,RezaFatima
